superfamily,family,genus,species,species_name,species_tree,malar,active_mode
Colubroidea,Colubridae,Drymarchon,caudomaculatus,Drymarchon caudomaculatus,Drymarchon_caudomaculatus,No,diurnal
Colubroidea,Colubridae,Drymarchon,corais,Drymarchon corais,Drymarchon_corais,No,diurnal
Colubroidea,Colubridae,Drymarchon,couperi,Drymarchon couperi,Drymarchon_couperi,No,diurnal
Colubroidea,Colubridae,Drymarchon,melanurus,Drymarchon melanurus,Drymarchon_melanurus,No,diurnal
Colubroidea,Colubridae,Drymobius,chloroticus,Drymobius chloroticus,Drymobius_chloroticus,No,diurnal
Colubroidea,Colubridae,Drymobius,margaritiferus,Drymobius margaritiferus,Drymobius_margaritiferus,No,diurnal
Colubroidea,Colubridae,Drymobius,melanotropis,Drymobius melanotropis,Drymobius_melanotropis,No,diurnal
Colubroidea,Colubridae,Drymobius,rhombifer,Drymobius rhombifer ,Drymobius_rhombifer,No,diurnal
Colubroidea,Colubridae,Drymoluber,apurimacensis,Drymoluber apurimacensis,Drymoluber_apurimacensis,No,diurnal
Colubroidea,Colubridae,Drymoluber,brazili,Drymoluber brazili,Drymoluber_brazili,No,diurnal
Colubroidea,Colubridae,Drymoluber,dichrous,Drymoluber dichrous,Drymoluber_dichrous,No,diurnal
Colubroidea,Colubridae,Dryophiops,philippina,Dryophiops philippina,Dryophiops_philippina,Yes,diurnal
Colubroidea,Colubridae,Dryophiops,rubescens,Dryophiops rubescens,Dryophiops_rubescens,Yes,diurnal
Colubroidea,Colubridae,Echinanthera,amoena,Echinanthera amoena ,Echinanthera_amoena,Yes,diurnal
Colubroidea,Colubridae,Echinanthera,cephalomaculata,Echinanthera cephalomaculata,Echinanthera_cephalomaculata,Yes,diurnal
Colubroidea,Colubridae,Echinanthera,cephalostriata,Echinanthera cephalostriata,Echinanthera_cephalostriata,Yes,diurnal
Colubroidea,Colubridae,Echinanthera,cyanopleura,Echinanthera cyanopleura,Echinanthera_cyanopleura,No,diurnal
Colubroidea,Colubridae,Echinanthera,melanostigma,Echinanthera melanostigma,Echinanthera_melanostigma,Yes,diurnal
Colubroidea,Colubridae,Echinanthera,undulata,Echinanthera undulata,Echinanthera_undulata,No,diurnal
Colubroidea,Colubridae,Eirenis,africanus,Eirenis africanus,Eirenis_africana,No,both
Colubroidea,Colubridae,Eirenis,aurolineatus,Eirenis aurolineatus,Eirenis_aurolineatus,No,both
Colubroidea,Colubridae,Eirenis,barani,Eirenis barani,Eirenis_barani,No,both
Colubroidea,Colubridae,Eirenis,collaris,Eirenis collaris,Eirenis_collaris,No,both
Colubroidea,Colubridae,Eirenis,coronella,Eirenis coronella,Eirenis_coronella,No,both
Colubroidea,Colubridae,Eirenis,coronelloides,Eirenis coronelloides,Eirenis_coronelloides,No,both
Colubroidea,Colubridae,Eirenis,decemlineatus,Eirenis decemlineatus,Eirenis_decemlineatus,No,both
Colubroidea,Colubridae,Eirenis,eiselti,Eirenis eiselti,Eirenis_eiselti,No,both
Colubroidea,Colubridae,Eirenis,hakkariensis,Eirenis hakkariensis,Eirenis_hakkariensis,No,both
Colubroidea,Colubridae,Eirenis,kermanensis,Eirenis kermanensis,Eirenis_kermanensis,No,both
Colubroidea,Colubridae,Eirenis,levantinus,Eirenis levantinus,Eirenis_levantinus,No,both
Colubroidea,Colubridae,Eirenis,lineomaculatus,Eirenis lineomaculatus,Eirenis_lineomaculatus,No,both
Colubroidea,Colubridae,Eirenis,medus,Eirenis medus,Eirenis_medus,No,both
Colubroidea,Colubridae,Eirenis,modestus,Eirenis modestus,Eirenis_modestus,No,both
Colubroidea,Colubridae,Eirenis,occidentalis,Eirenis occidentalis,Eirenis_occidentalis,No,both
Colubroidea,Colubridae,Eirenis,persicus,Eirenis persicus,Eirenis_persicus,No,both
Colubroidea,Colubridae,Eirenis,punctatolineatus,Eirenis punctatolineatus,Eirenis_punctatolineatus,No,both
Colubroidea,Colubridae,Eirenis,rechingeri,Eirenis rechingeri,Eirenis_rechingeri,No,both
Colubroidea,Colubridae,Eirenis,rothii,Eirenis rothii,Eirenis_rothii,No,both
Colubroidea,Colubridae,Eirenis,thospitis,Eirenis thospitis,Eirenis_thospitis,No,both
Colubroidea,Colubridae,Elaphe,anomala,Elaphe anomala,Elaphe_anomala,Yes,diurnal
Colubroidea,Colubridae,Elaphe,bimaculata,Elaphe bimaculata,Elaphe_bimaculata,Yes,diurnal
Colubroidea,Colubridae,Elaphe,cantoris,Elaphe cantoris,Orthriophis_cantoris,No,diurnal
Colubroidea,Colubridae,Elaphe,carinata,Elaphe carinata,Elaphe_carinata,No,diurnal
Colubroidea,Colubridae,Elaphe,climacophora,Elaphe climacophora,Elaphe_climacophora,Yes,diurnal
Colubroidea,Colubridae,Elaphe,davidi,Elaphe davidi,Elaphe_davidi,Yes,diurnal
Colubroidea,Colubridae,Elaphe,dione,Elaphe dione,Elaphe_dione,Yes,diurnal
Colubroidea,Colubridae,Elaphe,hodgsoni,Elaphe hodgsoni,Orthriophis_hodgsoni,Yes,diurnal
Colubroidea,Colubridae,Elaphe,moellendorffi,Elaphe moellendorffi,Orthriophis_moellendorffi,Yes,diurnal
Colubroidea,Colubridae,Elaphe,quadrivirgata,Elaphe quadrivirgata,Elaphe_quadrivirgata,Yes,diurnal
Colubroidea,Colubridae,Elaphe,quatuorlineata,Elaphe quatuorlineata,Elaphe_quatuorlineata,Yes,diurnal
Colubroidea,Colubridae,Elaphe,sauromates,Elaphe sauromates,Elaphe_sauromates,Yes,diurnal
Colubroidea,Colubridae,Elaphe,schrenckii,Elaphe schrenckii,Elaphe_schrenckii,Yes,diurnal
Colubroidea,Colubridae,Elaphe,taeniura,Elaphe taeniura,Orthriophis_taeniurus,Yes,diurnal
Colubroidea,Colubridae,Elaphe,urartica,Elaphe urartica,Elaphe_urartica,Yes,diurnal
Colubroidea,Colubridae,Elaphe,zoigeensis,Elaphe zoigeensis,Elaphe_zoigeensis,Yes,diurnal
Colubroidea,Colubridae,Elapoidis,fusca,Elapoidis fusca,Elapoidis_fusca,No,nocturnal
Colubroidea,Colubridae,Elapomorphus,quinquelineatus,Elapomorphus quinquelineatus,Elapomorphus_quinquelineatus,No,nocturnal
Colubroidea,Colubridae,Elapomorphus,wuchereri,Elapomorphus wuchereri,Elapomorphus_wuchereri,No,nocturnal
Colubroidea,Colubridae,Emmochliophis,fugleri,Emmochliophis fugleri,Emmochliophis_fugleri,No,nocturnal
Colubroidea,Colubridae,Emmochliophis,miops,Emmochliophis miops,Emmochliophis_miops,No,nocturnal
Colubroidea,Colubridae,Enuliophis,sclateri,Enuliophis sclateri,Enuliophis_sclateri,No,nocturnal
Colubroidea,Colubridae,Enulius,bifoveatus,Enulius bifoveatus,Enulius_bifoveatus,No,nocturnal
Colubroidea,Colubridae,Enulius,flavitorques,Enulius flavitorques,Enulius_flavitorques,No,nocturnal
Colubroidea,Colubridae,Enulius,oligostichus,Enulius oligostichus,Enulius_oligostichus,No,nocturnal
Colubroidea,Colubridae,Enulius,roatanensis,Enulius roatanensis,Enulius_roatanensis,No,nocturnal
Colubroidea,Colubridae,Erythrolamprus,aesculapii,Erythrolamprus aesculapii,Erythrolamprus_aesculapii,No,nocturnal
Colubroidea,Colubridae,Erythrolamprus,albertguentheri,Erythrolamprus albertguentheri,Erythrolamprus_albertguentheri,No,nocturnal
Colubroidea,Colubridae,Erythrolamprus,almadensis,Erythrolamprus almadensis,Erythrolamprus_almadensis,No,nocturnal
Colubroidea,Colubridae,Erythrolamprus,atraventer,Erythrolamprus atraventer,Erythrolamprus_atraventer,No,nocturnal
Colubroidea,Colubridae,Erythrolamprus,bizona,Erythrolamprus bizona,Erythrolamprus_bizona,No,nocturnal
Colubroidea,Colubridae,Erythrolamprus,breviceps,Erythrolamprus breviceps,Erythrolamprus_breviceps,No,nocturnal
Colubroidea,Colubridae,Erythrolamprus,ceii,Erythrolamprus ceii,Erythrolamprus_ceii,No,nocturnal
Colubroidea,Colubridae,Erythrolamprus,cobella,Erythrolamprus cobella,Erythrolamprus_cobella,No,nocturnal
Colubroidea,Colubridae,Erythrolamprus,cursor,Erythrolamprus cursor,Erythrolamprus_cursor,No,nocturnal
Colubroidea,Colubridae,Erythrolamprus,dorsocorallinus,Erythrolamprus dorsocorallinus,Erythrolamprus_dorsocorallinus,No,both
Colubroidea,Colubridae,Erythrolamprus,epinephalus,Erythrolamprus epinephalus,Erythrolamprus_epinephelus,No,both
Colubroidea,Colubridae,Erythrolamprus,festae,Erythrolamprus festae,Erythrolamprus_festae,No,nocturnal
Colubroidea,Colubridae,Erythrolamprus,frenatus,Erythrolamprus frenatus,Erythrolamprus_frenatus,No,both
Colubroidea,Colubridae,Erythrolamprus,guentheri,Erythrolamprus guentheri,Erythrolamprus_guentheri,No,nocturnal
Colubroidea,Colubridae,Erythrolamprus,jaegeri,Erythrolamprus jaegeri,Erythrolamprus_jaegeri,No,nocturnal
Colubroidea,Colubridae,Erythrolamprus,juliae,Erythrolamprus juliae,Erythrolamprus_juliae,No,nocturnal
Colubroidea,Colubridae,Erythrolamprus,macrosomus,Erythrolamprus macrosomus,Erythrolamprus_macrosomus,No,nocturnal
Colubroidea,Colubridae,Erythrolamprus,maryellenae,Erythrolamprus maryellenae,Erythrolamprus_maryellenae,No,nocturnal
Colubroidea,Colubridae,Erythrolamprus,melanotus,Erythrolamprus melanotus,Erythrolamprus_melanotus,No,nocturnal
Colubroidea,Colubridae,Erythrolamprus,mertensi,Erythrolamprus mertensi,Erythrolamprus_mertensi,No,nocturnal
Colubroidea,Colubridae,Erythrolamprus,miliaris,Erythrolamprus miliaris,Erythrolamprus_miliaris,No,nocturnal
Colubroidea,Colubridae,Erythrolamprus,mimus,Erythrolamprus mimus,Erythrolamprus_mimus,No,nocturnal
Colubroidea,Colubridae,Erythrolamprus,mossoroensis,Erythrolamprus mossoroensis,Erythrolamprus_mossoroensis,No,both
Colubroidea,Colubridae,Erythrolamprus,ocellatus,Erythrolamprus ocellatus,Erythrolamprus_ocellatus,No,nocturnal
Colubroidea,Colubridae,Erythrolamprus,oligolepis,Erythrolamprus oligolepis,Erythrolamprus_oligolepis,No,both
Colubroidea,Colubridae,Erythrolamprus,ornatus,Erythrolamprus ornatus,Erythrolamprus_ornatus,No,nocturnal
Colubroidea,Colubridae,Erythrolamprus,perfuscus,Erythrolamprus perfuscus,Erythrolamprus_perfuscus,No,nocturnal
Colubroidea,Colubridae,Erythrolamprus,poecilogyrus,Erythrolamprus poecilogyrus,Erythrolamprus_poecilogyrus,No,both
Colubroidea,Colubridae,Erythrolamprus,pseudocorallus,Erythrolamprus pseudocorallus,Erythrolamprus_pseudocorallus,No,nocturnal
Colubroidea,Colubridae,Erythrolamprus,pseudoreginae,Erythrolamprus pseudoreginae,Erythrolamprus_pseudoreginae,No,nocturnal
Colubroidea,Colubridae,Erythrolamprus,pygmaeus,Erythrolamprus pygmaeus,Erythrolamprus_pygmaeus,No,nocturnal
Colubroidea,Colubridae,Erythrolamprus,reginae,Erythrolamprus reginae,Erythrolamprus_reginae,No,nocturnal
Colubroidea,Colubridae,Erythrolamprus,rochai,Erythrolamprus rochai,Erythrolamprus_rochai,No,nocturnal
Colubroidea,Colubridae,Erythrolamprus,sagittifer,Erythrolamprus sagittifer,Erythrolamprus_sagittifer,Yes,both
Colubroidea,Colubridae,Erythrolamprus,semiaureus,Erythrolamprus semiaureus,Erythrolamprus_semiaureus,No,nocturnal
Colubroidea,Colubridae,Erythrolamprus,taeniogaster,Erythrolamprus taeniogaster,Erythrolamprus_taeniogaster,No,both
Colubroidea,Colubridae,Erythrolamprus,taeniurus,Erythrolamprus taeniurus,Erythrolamprus_taeniurus,No,nocturnal
Colubroidea,Colubridae,Erythrolamprus,triscalis,Erythrolamprus triscalis,Erythrolamprus_triscalis,No,both
Colubroidea,Colubridae,Erythrolamprus,typhlus,Erythrolamprus typhlus,Erythrolamprus_typhlus,No,nocturnal
Colubroidea,Colubridae,Erythrolamprus,viridis,Erythrolamprus viridis,Erythrolamprus_viridis,No,nocturnal
Colubroidea,Colubridae,Erythrolamprus,vitti,Erythrolamprus vitti ,Erythrolamprus_vitti,Yes,both
Colubroidea,Colubridae,Erythrolamprus,zweifeli,Erythrolamprus zweifeli,Erythrolamprus_zweifeli,No,nocturnal
Colubroidea,Colubridae,Euprepiophis,conspicillata,Euprepiophis conspicillata,Euprepiophis_conspicillata,Yes,both
Colubroidea,Colubridae,Euprepiophis,mandarinus,Euprepiophis mandarinus,Euprepiophis_mandarinus,Yes,both
Colubroidea,Colubridae,Euprepiophis,perlaceus,Euprepiophis perlaceus,Euprepiophis_perlacea,Yes,both
Colubroidea,Colubridae,Eutrachelophis,bassleri,Eutrachelophis bassleri,Eutrachelophis_bassleri,No,nocturnal
Colubroidea,Colubridae,Eutrachelophis,papilio,Eutrachelophis papilio,Eutrachelophis_papilio,No,nocturnal
Colubroidea,Colubridae,Farancia,abacura,Farancia abacura,Farancia_abacura,No,nocturnal
Colubroidea,Colubridae,Farancia,erytrogramma,Farancia erytrogramma,Farancia_erytrogramma,No,nocturnal
Colubroidea,Colubridae,Ficimia,hardyi,Ficimia hardyi,Ficimia_hardyi,No,nocturnal
Colubroidea,Colubridae,Ficimia,olivacea,Ficimia olivacea,Ficimia_olivacea,No,nocturnal
Colubroidea,Colubridae,Ficimia,publia,Ficimia publia,Ficimia_publia,No,nocturnal
Colubroidea,Colubridae,Ficimia,ruspator,Ficimia ruspator,Ficimia_ruspator,No,nocturnal
Colubroidea,Colubridae,Ficimia,streckeri,Ficimia streckeri,Ficimia_streckeri,No,nocturnal
Colubroidea,Colubridae,Ficimia,variegata,Ficimia variegata,Ficimia_variegata,No,nocturnal
Colubroidea,Colubridae,Fowlea,asperrimus,Fowlea asperrimus,Xenochrophis_asperrimus,No,both
Colubroidea,Colubridae,Fowlea,flavipunctatus,Fowlea flavipunctatus,Xenochrophis_flavipunctatus,No,both
Colubroidea,Colubridae,Fowlea,melanzostus,Fowlea melanzostus,Xenochrophis_melanzostus,No,both
Colubroidea,Colubridae,Fowlea,piscator,Fowlea piscator,Xenochrophis_piscator,No,both
Colubroidea,Colubridae,Fowlea,punctulatus,Fowlea punctulatus,Xenochrophis_punctulatus,Yes,both
Colubroidea,Colubridae,Fowlea,sanctijohannis,Fowlea sanctijohannis,Xenochrophis_sanctijohannis,No,both
Colubroidea,Colubridae,Fowlea,schnurrenbergeri,Fowlea schnurrenbergeri,Xenochrophis_schnurrenbergeri,No,both
Colubroidea,Colubridae,Fowlea,tytleri,Fowlea tytleri,Xenochrophis_tytleri,Yes,both
Colubroidea,Colubridae,Geagras,redimitus,Geagras redimitus,Geagras_redimitus,No,nocturnal
Colubroidea,Colubridae,Geophis,anocularis,Geophis anocularis,Geophis_anocularis,No,nocturnal
Colubroidea,Colubridae,Geophis,bellus,Geophis bellus,Geophis_bellus,No,nocturnal
Colubroidea,Colubridae,Geophis,betaniensis,Geophis betaniensis,Geophis_betaniensis,No,nocturnal
Colubroidea,Colubridae,Geophis,bicolor,Geophis bicolor,Geophis_bicolor,No,nocturnal
Colubroidea,Colubridae,Geophis,blanchardi,Geophis blanchardi ,Geophis_blanchardi,No,nocturnal
Colubroidea,Colubridae,Geophis,brachycephalus,Geophis brachycephalus,Geophis_brachycephalus,No,nocturnal
Colubroidea,Colubridae,Geophis,cancellatus,Geophis cancellatus,Geophis_cancellatus,No,nocturnal
Colubroidea,Colubridae,Geophis,carinosus,Geophis carinosus,Geophis_carinosus,No,nocturnal
Colubroidea,Colubridae,Geophis,chalybeus,Geophis chalybeus,Geophis_chalybeus,No,nocturnal
Colubroidea,Colubridae,Geophis,damiani,Geophis damiani,Geophis_damiani,No,nocturnal
Colubroidea,Colubridae,Geophis,downsi,Geophis downsi,Geophis_downsi,No,nocturnal
Colubroidea,Colubridae,Geophis,dubius,Geophis dubius,Geophis_dubius,No,nocturnal
Colubroidea,Colubridae,Geophis,duellmani,Geophis duellmani,Geophis_duellmani,No,nocturnal
Colubroidea,Colubridae,Geophis,dugesii,Geophis dugesii,Geophis_dugesii,No,nocturnal
Colubroidea,Colubridae,Geophis,dunni,Geophis dunni,Geophis_dunni,No,nocturnal
Colubroidea,Colubridae,Geophis,fulvoguttatus,Geophis fulvoguttatus,Geophis_fulvoguttatus,No,nocturnal
Colubroidea,Colubridae,Geophis,godmani,Geophis godmani,Geophis_godmani,No,nocturnal
Colubroidea,Colubridae,Geophis,hoffmanni,Geophis hoffmanni,Geophis_hoffmanni,No,nocturnal
Colubroidea,Colubridae,Geophis,immaculatus,Geophis immaculatus,Geophis_immaculatus,No,nocturnal
Colubroidea,Colubridae,Geophis,incomptus,Geophis incomptus,Geophis_incomptus,No,nocturnal
Colubroidea,Colubridae,Geophis,juarezi,Geophis juarezi,Geophis_juarezi,No,nocturnal
Colubroidea,Colubridae,Geophis,laticinctus,Geophis laticinctus,Geophis_laticinctus,No,nocturnal
Colubroidea,Colubridae,Geophis,latifrontalis,Geophis latifrontalis,Geophis_latifrontalis,No,nocturnal
Colubroidea,Colubridae,Geophis,lorancai,Geophis lorancai,Geophis_lorancai,No,nocturnal
Colubroidea,Colubridae,Geophis,mutitorques,Geophis mutitorques,Geophis_mutitorques,No,nocturnal
Colubroidea,Colubridae,Geophis,nasalis,Geophis nasalis,Geophis_nasalis,No,nocturnal
Colubroidea,Colubridae,Geophis,nephodrymus,Geophis nephodrymus,Geophis_nephodrymus,No,nocturnal
Colubroidea,Colubridae,Geophis,nigroalbus,Geophis nigroalbus,Geophis_nigroalbus,No,nocturnal
Colubroidea,Colubridae,Geophis,nigrocinctus,Geophis nigrocinctus,Geophis_nigrocinctus,No,nocturnal
Colubroidea,Colubridae,Geophis,occabus,Geophis occabus,Geophis_occabus,No,nocturnal
Colubroidea,Colubridae,Geophis,omiltemanus,Geophis omiltemanus,Geophis_omiltemanus,No,nocturnal
Colubroidea,Colubridae,Geophis,petersii,Geophis petersii,Geophis_petersii,No,nocturnal
Colubroidea,Colubridae,Geophis,rhodogaster,Geophis rhodogaster,Geophis_rhodogaster,No,nocturnal
Colubroidea,Colubridae,Geophis,russatus,Geophis russatus,Geophis_russatus,No,nocturnal
Colubroidea,Colubridae,Geophis,ruthveni,Geophis ruthveni,Geophis_ruthveni,No,nocturnal
Colubroidea,Colubridae,Geophis,sallaei,Geophis sallaei,Geophis_sallaei,No,nocturnal
Colubroidea,Colubridae,Geophis,semidoliatus,Geophis semidoliatus,Geophis_semidoliatus,No,nocturnal
Colubroidea,Colubridae,Geophis,sieboldi,Geophis sieboldi,Geophis_sieboldi,No,nocturnal
Colubroidea,Colubridae,Geophis,talamancae,Geophis talamancae,Geophis_talamancae,No,nocturnal
Colubroidea,Colubridae,Geophis,tarascae,Geophis tarascae,Geophis_tarascae,No,nocturnal
Colubroidea,Colubridae,Geophis,tectus,Geophis tectus,Geophis_tectus,No,nocturnal
Colubroidea,Colubridae,Geophis,turbidus,Geophis turbidus,Geophis_turbidus,No,nocturnal
Colubroidea,Colubridae,Geophis,zeledoni,Geophis zeledoni,Geophis_zeledoni,No,nocturnal
Colubroidea,Colubridae,Gomesophis,brasiliensis,Gomesophis brasiliensis,Gomesophis_brasiliensis,Yes,both
Colubroidea,Colubridae,Gongylosoma,baliodeira,Gongylosoma baliodeira,Gongylosoma_baliodeirus,No,both
Colubroidea,Colubridae,Gongylosoma,longicaudum,Gongylosoma longicaudum,Gongylosoma_longicauda,No,both
Colubroidea,Colubridae,Gongylosoma,mukutense,Gongylosoma mukutense,Gongylosoma_mukutense,No,both
Colubroidea,Colubridae,Gongylosoma,nicobariensis,Gongylosoma nicobariensis,Gongylosoma_nicobariensis,No,both
